seg seg cht_mean slope_mean relief_mean Lh_mean
423 423 -0.0757239876543 0.304966604938 7.45777425926 24.1651432099
424 424 -0.0512842352941 0.299633453782 5.51930739496 18.1470243697
425 425 -0.06362712 0.2050975 3.03726653333 14.4155473333
426 426 -0.0188306 0.175833902703 6.59327583784 37.2234718919
427 427 -0.0339470711297 0.257140225941 9.38925769874 36.0821079498
428 428 -0.0857381939655 0.292489461207 11.9009680172 40.4524689655
429 429 -0.0683096034483 0.364443875 12.8511301724 35.1711543103
430 430 -0.100848862275 0.402145934132 17.2990904192 42.9781149701
431 431 -0.115304304878 0.472182469512 16.1306481707 34.6736134146
432 432 -0.185838954338 0.485103767123 14.2829885845 29.0744219178
433 433 -0.107502222222 0.468682393519 17.3439101852 37.096012963
434 434 -0.0947184849785 0.418539523605 13.839527897 32.8713652361
435 435 -0.155971083682 0.500475585774 17.690392887 35.1241380753
436 436 -0.149475970588 0.56363905042 17.4074911765 30.5585302521
437 437 -0.13236939916 0.578314180672 18.4549243697 31.6127315126
438 438 -0.110765271523 0.540376231788 18.4764609272 34.1791576159
439 439 -0.0603207795699 0.477902623656 15.7182032258 32.5452086022
440 440 -0.0547536443515 0.301109033473 10.4291232636 34.9664301255
441 441 -0.0535234113475 0.432404751773 10.1162486525 23.2840553191
442 442 -0.0175637840909 0.193900488636 5.51715306818 28.515975
443 443 -0.0548510119048 0.210808767857 6.39471053571 30.1740809524
444 444 -0.0461871619048 0.239184742857 7.36023509524 30.5677195238
445 445 -0.0543026523605 0.302529909871 7.63140896996 25.689816309
446 446 -0.0554144663462 0.253656447115 8.907796875 34.9083384615
447 447 -0.0827317623762 0.249005891089 9.63546376238 38.6080465347
448 448 -0.0623985063291 0.289698278481 8.62404113924 29.7817776371
449 449 -0.0649550779221 0.293764350649 10.4032475325 35.0650396104
450 450 -0.0401913904762 0.325275938095 11.9198261905 37.5923033333
451 451 -0.101262211864 0.442364716102 10.3762426695 24.4736495763
452 452 -0.0862812040816 0.56242729932 16.3494782313 28.8397489796
453 453 -0.148298931034 0.549301034483 17.2375655172 31.0946563218
454 454 -0.22072225 0.591163 15.9760681818 26.7932131818
455 455 -0.196904939815 0.573258287037 16.3744689815 28.4056115741
456 456 -0.141826392857 0.453661964286 15.7291595238 34.2925916667
457 457 -0.020028540146 0.127409759124 2.39760649635 18.7777518248
458 458 -0.0458895721393 0.14204839801 2.86373616915 19.7057910448
459 459 -0.0558291928934 0.16523971066 3.73945532995 21.8007822335
460 460 -0.0681596457399 0.212536130045 7.19300233184 34.6024932735
461 461 -0.0762052765957 0.309393910638 7.84720514894 25.7013404255
462 462 -0.095529502439 0.36145882439 7.95164 23.4067263415
463 463 -0.107089957447 0.364420668085 8.04652885106 21.9780370213
464 464 -0.130658261603 0.397484075949 9.71115037975 24.3266721519
465 465 -0.124253715481 0.474378502092 12.19920841 25.2857301255
466 466 -0.148504575 0.511646720833 13.64106375 26.66881625
467 467 -0.130615506276 0.506947246862 14.2590924686 27.6241125523
468 468 -0.155117090909 0.483239590909 11.8245575758 24.3497007576
469 469 -0.0264958571429 0.167930648352 7.28880604396 43.2473032967
470 470 -0.0463616425532 0.183832119149 7.66169195745 41.9095021277
471 471 -0.121648963636 0.237823409091 4.87631154545 20.4005995455
472 472 -0.100810297561 0.234582443902 5.86288570732 24.5334068293
473 473 -0.0702451550802 0.283710566845 7.67907096257 26.6789748663
474 474 -0.0813455882353 0.349957124183 10.0680669281 29.0431326797
475 475 -0.0971313626374 0.367510417582 11.4217972527 31.1940807692
476 476 -0.106833091703 0.379635995633 13.3461888646 35.4105943231
477 477 -0.0812535957447 0.428851506383 11.8996724255 27.7943468085
478 478 -0.0666709957806 0.396152514768 14.6139696203 37.225478481
479 479 -0.0590900184049 0.366269558282 12.0163683436 33.8462110429
480 480 -0.0899896540541 0.333837481081 8.62587956757 26.3022378378
481 481 -0.104421228571 0.565024857143 15.3562752381 26.7993866667
482 482 -0.118781262009 0.544205615721 19.305490393 35.397079476
483 483 -0.101607029289 0.489806857741 15.5841774059 31.5185192469
484 484 -0.131772297778 0.534447542222 11.8739228889 21.9943871111
485 485 -0.167847620482 0.548054180723 11.8795313253 21.5725379518
486 486 -0.0828903939394 0.177978186147 4.81700935065 26.7375177489
487 487 -0.0830208974359 0.171450403846 5.41876987179 31.4302442308
488 488 -0.0400882773109 0.21111562605 5.66512991597 26.4701420168
489 489 -0.090947436019 0.267699890995 8.38978146919 30.6126805687
490 490 -0.114940951965 0.348787790393 11.3049341048 32.2116008734
491 491 -0.0947132477876 0.320043216814 10.266304115 33.7242530973
492 492 -0.0368869497908 0.276925426778 6.92043979079 24.6942422594
493 493 -0.0690148122066 0.229165314554 5.57033859155 26.2615234742
494 494 -0.0525010480769 0.196872524038 4.745403125 24.6248663462
495 495 -0.0437772285714 0.161304819048 3.59106771429 22.2062971429
496 496 -0.0317061652542 0.137221419492 3.88075792373 28.3196631356
497 497 -0.0403066324786 0.131916410256 3.02535230769 22.4439376068
498 498 -0.0763480043478 0.272327882609 10.2322183043 43.4976504348
499 499 -0.0769957990868 0.212955059361 7.10626237443 33.3192242009
500 500 -0.095633034632 0.203588064935 7.50490376623 37.5370731602
501 501 -0.0967204090909 0.198612030303 5.82516444444 29.6982035354
502 502 -0.0512741593407 0.167337785714 4.92200076923 28.9275868132
503 503 -0.067163960396 0.186707193069 7.70542143564 41.383979703
504 504 -0.0638829677419 0.261121526882 6.36017311828 23.1757612903
505 505 -0.0381300546218 0.279255273109 8.5684860084 29.7398180672
506 506 -0.0657486390977 0.291648661654 11.1434147368 37.9715571429
507 507 -0.0664921034483 0.270592534483 8.981675 32.6811241379
508 508 -0.0843008431373 0.28995977451 7.19957676471 25.6654666667
